Method,NewUserName,MovementRadius,RequiredThroughput,MovementDistance,ConnectedAP,FinalSystemThroughput,InitialSystemThroughput,ImprovementRate,PositionVarianceX,PositionVarianceY,TotalPositionVariance
random,User8,15.00,N/A,5.61,AP0,1346.99,1341.40,0.42,1081.48,948.55,2030.03
random,User9,15.00,N/A,6.83,AP0,1346.99,1341.40,0.42,1081.48,948.55,2030.03
random,User0,15.00,N/A,5.04,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User1,15.00,N/A,2.44,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User2,15.00,N/A,11.76,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User3,15.00,N/A,7.00,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User4,15.00,N/A,14.76,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User5,15.00,N/A,10.99,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User6,15.00,N/A,5.76,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User7,15.00,N/A,0.25,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User8,15.00,N/A,12.64,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User9,15.00,N/A,6.39,AP0,1293.00,1291.77,0.10,1108.76,931.05,2039.81
random,User0,15.00,N/A,11.52,AP1,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User1,15.00,N/A,9.40,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User2,15.00,N/A,0.57,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User3,15.00,N/A,1.37,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User4,15.00,N/A,14.97,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User5,15.00,N/A,13.95,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User6,15.00,N/A,7.68,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User7,15.00,N/A,5.47,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User8,15.00,N/A,7.79,AP0,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User9,15.00,N/A,10.66,AP2,1322.09,1333.28,-0.84,1045.98,937.75,1983.73
random,User0,15.00,N/A,2.22,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User1,15.00,N/A,7.43,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User2,15.00,N/A,10.12,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User3,15.00,N/A,7.69,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User4,15.00,N/A,10.16,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User5,15.00,N/A,1.09,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User6,15.00,N/A,14.47,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User7,15.00,N/A,7.57,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User8,15.00,N/A,14.31,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User9,15.00,N/A,5.48,AP0,1291.77,1299.11,-0.56,1017.40,984.78,2002.18
random,User0,15.00,N/A,14.61,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User1,15.00,N/A,3.88,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User2,15.00,N/A,4.05,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User3,15.00,N/A,9.08,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User4,15.00,N/A,5.40,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User5,15.00,N/A,2.15,AP3,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User6,15.00,N/A,7.66,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User7,15.00,N/A,10.31,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User8,15.00,N/A,10.40,AP0,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User9,15.00,N/A,1.24,AP3,1331.18,1317.85,1.01,1102.14,920.46,2022.60
random,User0,15.00,N/A,11.39,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User1,15.00,N/A,14.50,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User2,15.00,N/A,13.11,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User3,15.00,N/A,2.30,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User4,15.00,N/A,6.18,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User5,15.00,N/A,4.72,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User6,15.00,N/A,4.18,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User7,15.00,N/A,14.15,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User8,15.00,N/A,13.35,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User9,15.00,N/A,12.29,AP0,1299.11,1302.14,-0.23,1165.89,876.60,2042.49
random,User0,15.00,N/A,5.05,AP0,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User1,15.00,N/A,5.97,AP0,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User2,15.00,N/A,2.11,AP0,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User3,15.00,N/A,4.75,AP1,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User4,15.00,N/A,11.26,AP0,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User5,15.00,N/A,13.26,AP0,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User6,15.00,N/A,3.27,AP1,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User7,15.00,N/A,9.35,AP0,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User8,15.00,N/A,8.22,AP2,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User9,15.00,N/A,0.16,AP3,1456.55,1362.91,6.87,1048.72,898.51,1947.23
random,User0,15.00,N/A,12.66,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User1,15.00,N/A,10.64,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User2,15.00,N/A,10.65,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User3,15.00,N/A,1.75,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User4,15.00,N/A,6.17,AP3,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User5,15.00,N/A,0.15,AP3,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User6,15.00,N/A,8.19,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User7,15.00,N/A,11.23,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User8,15.00,N/A,0.47,AP2,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User9,15.00,N/A,7.56,AP0,1346.51,1339.80,0.50,1084.18,968.36,2052.54
random,User0,15.00,N/A,1.66,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User1,15.00,N/A,10.82,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User2,15.00,N/A,12.24,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User3,15.00,N/A,12.41,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User4,15.00,N/A,4.43,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User5,15.00,N/A,2.70,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User6,15.00,N/A,2.77,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User7,15.00,N/A,14.02,AP1,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User8,15.00,N/A,4.40,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User9,15.00,N/A,13.49,AP0,1313.04,1297.12,1.23,1092.88,880.17,1973.05
random,User0,15.00,N/A,7.16,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User1,15.00,N/A,3.50,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User2,15.00,N/A,5.34,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User3,15.00,N/A,12.64,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User4,15.00,N/A,0.84,AP2,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User5,15.00,N/A,1.54,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User6,15.00,N/A,8.97,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User7,15.00,N/A,13.81,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User8,15.00,N/A,14.04,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User9,15.00,N/A,10.44,AP0,1314.18,1432.66,-8.27,1113.98,882.63,1996.61
random,User0,15.00,N/A,0.32,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User1,15.00,N/A,1.40,AP3,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User2,15.00,N/A,6.55,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User3,15.00,N/A,9.23,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User4,15.00,N/A,10.99,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User5,15.00,N/A,13.99,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User6,15.00,N/A,6.88,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User7,15.00,N/A,6.07,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User8,15.00,N/A,14.43,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User9,15.00,N/A,1.57,AP0,1317.35,1311.97,0.41,1082.83,904.66,1987.48
random,User0,15.00,N/A,7.29,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User1,15.00,N/A,9.98,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User2,15.00,N/A,14.89,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User3,15.00,N/A,3.83,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User4,15.00,N/A,5.86,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User5,15.00,N/A,10.60,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User6,15.00,N/A,7.87,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User7,15.00,N/A,11.94,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User8,15.00,N/A,7.81,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User9,15.00,N/A,7.36,AP0,1286.63,1295.49,-0.68,1084.20,904.95,1989.14
random,User0,15.00,N/A,14.73,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User1,15.00,N/A,2.17,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User2,15.00,N/A,4.33,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User3,15.00,N/A,4.42,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User4,15.00,N/A,11.32,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User5,15.00,N/A,10.85,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User6,15.00,N/A,0.52,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User7,15.00,N/A,13.75,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User8,15.00,N/A,9.92,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User9,15.00,N/A,0.15,AP0,1286.63,1286.63,0.00,1107.88,897.08,2004.96
random,User0,15.00,N/A,11.32,AP2,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User1,15.00,N/A,4.99,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User2,15.00,N/A,6.13,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User3,15.00,N/A,0.02,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User4,15.00,N/A,1.11,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User5,15.00,N/A,13.62,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User6,15.00,N/A,10.25,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User7,15.00,N/A,7.39,AP0,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User8,15.00,N/A,11.48,AP2,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User9,15.00,N/A,5.94,AP1,1439.91,1416.68,1.64,1080.92,897.70,1978.62
random,User0,15.00,N/A,1.73,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User1,15.00,N/A,8.76,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User2,15.00,N/A,7.12,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User3,15.00,N/A,5.02,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User4,15.00,N/A,3.13,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User5,15.00,N/A,5.27,AP1,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User6,15.00,N/A,5.75,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User7,15.00,N/A,3.98,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User8,15.00,N/A,9.22,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User9,15.00,N/A,0.00,AP0,1298.94,1302.66,-0.29,1128.82,946.79,2075.61
random,User0,15.00,N/A,0.72,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User1,15.00,N/A,3.11,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User2,15.00,N/A,0.40,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User3,15.00,N/A,6.76,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User4,15.00,N/A,4.59,AP1,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User5,15.00,N/A,3.41,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User6,15.00,N/A,6.03,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User7,15.00,N/A,7.85,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User8,15.00,N/A,8.58,AP0,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User9,15.00,N/A,8.65,AP3,1472.03,1320.13,11.51,1081.27,828.20,1909.47
random,User0,15.00,N/A,14.83,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User1,15.00,N/A,8.56,AP1,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User2,15.00,N/A,13.59,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User3,15.00,N/A,9.36,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User4,15.00,N/A,1.99,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User5,15.00,N/A,1.95,AP1,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User6,15.00,N/A,1.47,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User7,15.00,N/A,13.66,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User8,15.00,N/A,6.21,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User9,15.00,N/A,7.69,AP0,1326.58,1330.68,-0.31,1007.83,914.40,1922.22
random,User0,15.00,N/A,11.76,AP1,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User1,15.00,N/A,8.16,AP3,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User2,15.00,N/A,6.62,AP0,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User3,15.00,N/A,2.67,AP3,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User4,15.00,N/A,5.15,AP3,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User5,15.00,N/A,0.41,AP0,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User6,15.00,N/A,9.79,AP2,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User7,15.00,N/A,6.10,AP0,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User8,15.00,N/A,1.49,AP0,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User9,15.00,N/A,9.09,AP0,1383.13,1348.51,2.57,1066.18,874.39,1940.57
random,User0,15.00,N/A,6.72,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User1,15.00,N/A,14.19,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User2,15.00,N/A,3.39,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User3,15.00,N/A,3.46,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User4,15.00,N/A,12.70,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User5,15.00,N/A,9.83,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User6,15.00,N/A,5.14,AP1,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User7,15.00,N/A,5.74,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User8,15.00,N/A,3.06,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User9,15.00,N/A,9.93,AP0,1298.94,1302.66,-0.29,1066.70,1031.73,2098.43
random,User0,15.00,N/A,3.43,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User1,15.00,N/A,8.12,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User2,15.00,N/A,3.97,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User3,15.00,N/A,9.61,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User4,15.00,N/A,14.29,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User5,15.00,N/A,4.42,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User6,15.00,N/A,11.99,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User7,15.00,N/A,10.75,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User8,15.00,N/A,11.27,AP2,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User9,15.00,N/A,2.12,AP0,1316.76,1307.27,0.73,1098.06,918.18,2016.25
random,User0,15.00,N/A,9.14,AP0,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User1,15.00,N/A,2.85,AP1,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User2,15.00,N/A,8.79,AP0,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User3,15.00,N/A,9.04,AP3,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User4,15.00,N/A,9.05,AP2,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User5,15.00,N/A,3.17,AP1,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User6,15.00,N/A,12.91,AP3,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User7,15.00,N/A,6.24,AP0,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User8,15.00,N/A,12.63,AP0,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User9,15.00,N/A,4.17,AP0,1470.27,1464.56,0.39,1084.34,933.54,2017.88
random,User0,15.00,N/A,14.62,AP0,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User1,15.00,N/A,14.76,AP1,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User2,15.00,N/A,4.38,AP0,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User3,15.00,N/A,3.79,AP3,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User4,15.00,N/A,6.67,AP1,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User5,15.00,N/A,6.38,AP0,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User6,15.00,N/A,13.53,AP0,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User7,15.00,N/A,3.07,AP0,1495.49,1423.94,5.02,1126.49,928.62,2055.11
random,User8,15.00,N/A,13.67,AP0,1495.49,1423.94,5.02,1126.49,928.62,2055.11
